nr,year,black,exper,hisp,hours,married,educ,union,lwage,expersq,occupation,id
3196,1984,0,7,0,2080,0,12,1,1.8666369999999999,49,2,185
3196,1985,0,8,0,2000,0,12,1,2.019397,64,2,185
3196,1986,0,9,0,3036,0,12,1,1.943085,81,7,185
3196,1987,0,10,0,3369,0,12,0,1.5531840000000001,100,2,185
3200,1980,0,7,0,1090,0,8,1,1.496353,49,6,186
3200,1981,0,8,0,1960,0,8,1,1.7780610000000001,64,6,186
3200,1982,0,9,0,2000,0,8,1,1.832702,81,7,186
3200,1983,0,10,0,1360,0,8,1,1.972959,100,6,186
3200,1984,0,11,0,1800,0,8,1,1.02862,121,4,186
3200,1985,0,12,0,2148,0,8,0,1.4938420000000001,144,4,186
3200,1986,0,13,0,2080,0,8,0,1.340429,169,5,186
3200,1987,0,14,0,2000,1,8,0,1.9003,196,5,186
3202,1980,0,3,0,2096,0,12,1,1.790994,9,6,187
3202,1981,0,4,0,1640,0,12,1,1.8471099999999998,16,6,187
3202,1982,0,5,0,2116,1,12,1,1.68065,25,6,187
3202,1983,0,6,0,1920,1,12,1,1.7777599999999998,36,6,187
3202,1984,0,7,0,2424,1,12,1,1.789453,49,6,187
3202,1985,0,8,0,2080,1,12,1,1.793361,64,5,187
3202,1986,0,9,0,1960,1,12,1,2.192091,81,6,187
3202,1987,0,10,0,2568,1,12,1,1.844475,100,5,187
3207,1980,0,4,0,2110,1,12,0,1.6960439999999999,16,4,188
3207,1981,0,5,0,2080,1,12,0,1.586091,25,3,188
3207,1982,0,6,0,2080,1,12,0,1.56267,36,3,188
3207,1983,0,7,0,2080,1,12,0,1.57749,49,4,188
3207,1984,0,8,0,2080,1,12,0,1.584106,64,4,188
3207,1985,0,9,0,2520,1,12,0,1.391749,81,7,188
3207,1986,0,10,0,2600,1,12,0,1.6027930000000001,100,3,188
3207,1987,0,11,0,2534,1,12,0,1.614858,121,4,188
3208,1980,0,3,0,2304,0,12,1,1.8763490000000003,9,5,189
3208,1981,0,4,0,2332,1,12,1,1.820502,16,4,189
3208,1982,0,5,0,1272,1,12,1,1.8721259999999997,25,9,189
3208,1983,0,6,0,2160,1,12,1,2.0931349999999997,36,5,189
3208,1984,0,7,0,2379,1,12,1,2.272153,49,5,189
3208,1985,0,8,0,2340,1,12,0,2.152315,64,5,189
3208,1986,0,9,0,2266,1,12,0,2.23561,81,9,189
3208,1987,0,10,0,2236,1,12,0,2.299584,100,5,189
3210,1980,0,2,0,1040,0,10,1,1.64685,4,9,190
3210,1981,0,3,0,1427,0,10,1,1.819177,9,4,190
3210,1982,0,4,0,1772,0,10,1,1.6276190000000001,16,4,190
3210,1983,0,5,0,1694,0,10,1,2.153829,25,4,190
3210,1984,0,6,0,886,0,10,1,2.733778,36,7,190
3210,1985,0,7,0,1179,0,10,1,2.333663,49,4,190
3210,1986,0,8,0,1960,0,10,0,1.6229959999999999,64,6,190
3210,1987,0,9,0,2410,0,10,0,1.7603400000000002,81,6,190
3215,1980,0,4,0,832,0,12,0,1.641714,16,7,191
3215,1981,0,5,0,1072,0,12,1,1.573733,25,7,191
3215,1982,0,6,0,1966,0,12,0,0.9106221999999999,36,7,191
3215,1983,0,7,0,2080,0,12,1,1.150046,49,7,191
3215,1984,0,8,0,2080,0,12,1,1.504466,64,7,191
3215,1985,0,9,0,2080,0,12,1,1.574532,81,7,191
3215,1986,0,10,0,2080,0,12,1,1.508764,100,9,191
3215,1987,0,11,0,2080,0,12,1,1.678757,121,7,191
3219,1980,0,2,0,1300,0,11,0,1.320166,4,5,192
3219,1981,0,3,0,2020,0,11,1,0.6998573,9,5,192
3219,1982,0,4,0,2080,0,11,0,1.285038,16,5,192
3219,1983,0,5,0,2080,0,11,0,1.6608720000000001,25,5,192
3219,1984,0,6,0,2080,0,11,1,1.565942,36,5,192
3219,1985,0,7,0,2080,0,11,1,1.7088029999999998,49,5,192
3219,1986,0,8,0,2295,0,11,0,1.75289,64,5,192
3219,1987,0,9,0,2820,0,11,0,1.6902409999999999,81,1,192
3226,1980,0,3,0,1800,0,13,0,1.206918,9,1,193
3226,1981,0,4,0,680,0,13,0,1.443453,16,3,193
3226,1982,0,5,0,460,0,13,0,0.6258807,25,4,193
3226,1983,0,6,0,1136,0,13,0,1.8602610000000002,36,4,193
3226,1984,0,7,0,1921,0,13,0,2.167533,49,1,193
3226,1985,0,8,0,2017,0,13,0,2.273643,64,1,193
3226,1986,0,9,0,2010,1,13,0,2.370996,81,1,193
3226,1987,0,10,0,2068,1,13,0,2.333888,100,1,193
3235,1980,0,2,0,2000,0,12,0,1.233231,4,6,194
3235,1981,0,3,0,2040,1,12,0,1.3151979999999999,9,6,194
3235,1982,0,4,0,2728,1,12,1,1.276202,16,6,194
3235,1983,0,5,0,3015,1,12,0,1.5520040000000002,25,6,194
3235,1984,0,6,0,2700,1,12,0,1.288131,36,6,194
3235,1985,0,7,0,2450,1,12,0,1.2768190000000001,49,6,194
3235,1986,0,8,0,2130,1,12,0,1.3967180000000001,64,9,194
3235,1987,0,9,0,1848,1,12,0,1.768034,81,6,194
3239,1980,1,1,0,258,0,11,0,1.208285,1,4,195
3239,1981,1,2,0,228,0,11,0,1.255266,4,4,195
3239,1982,1,3,0,492,0,11,0,-0.26904959999999994,9,1,195
3239,1983,1,4,0,532,0,11,0,0.7217661999999999,16,4,195
3239,1984,1,5,0,676,0,11,0,0.37035999999999997,25,4,195
3239,1985,1,6,0,2080,0,11,0,1.015656,36,4,195
3239,1986,1,7,0,1840,0,11,0,1.057566,49,4,195
3239,1987,1,8,0,1183,0,11,1,1.683456,64,1,195
3271,1980,0,6,0,1720,0,7,1,1.6380430000000001,36,7,196
3271,1981,0,7,0,3176,0,7,1,1.106141,49,7,196
3271,1982,0,8,0,3056,0,7,0,1.593446,64,7,196
3271,1983,0,9,0,1790,0,7,0,1.58788,81,7,196
3271,1984,0,10,0,1890,0,7,0,2.001481,100,7,196
3271,1985,0,11,0,2040,0,7,0,1.728221,121,7,196
3271,1986,0,12,0,1720,0,7,0,1.684623,144,6,196
3271,1987,0,13,0,2080,0,7,0,1.930072,169,7,196
3275,1980,0,1,0,660,0,12,0,1.39191,1,6,197
3275,1981,0,2,0,648,0,12,0,1.820159,4,6,197
3275,1982,0,3,0,1635,0,12,0,0.6094725999999999,9,4,197
3275,1983,0,4,0,1970,0,12,0,1.492062,16,6,197
3275,1984,0,5,0,2295,0,12,0,1.807325,25,1,197
3275,1985,0,6,0,2125,0,12,0,1.849918,36,1,197
3275,1986,0,7,0,2270,0,12,0,1.9869860000000001,49,1,197
3275,1987,0,8,0,675,0,12,0,3.343164,64,2,197
3282,1980,0,3,1,455,0,10,0,1.358387,9,7,198
3282,1981,0,4,1,2080,0,10,0,1.376632,16,4,198
3282,1982,0,5,1,1920,0,10,0,1.547403,25,6,198
3282,1983,0,6,1,2080,0,10,1,1.843193,36,9,198
3282,1984,0,7,1,2080,0,10,0,2.128834,49,9,198
3282,1985,0,8,1,2080,0,10,0,2.053644,64,9,198
3282,1986,0,9,1,1905,0,10,0,1.7766220000000001,81,9,198
3282,1987,0,10,1,1975,0,10,1,2.4093150000000003,100,9,198
3289,1980,0,1,0,1833,0,15,0,1.2319229999999999,1,9,199
3289,1981,0,2,0,2470,0,15,1,1.175223,4,1,199
3289,1982,0,3,0,1820,0,15,0,1.558332,9,1,199
3289,1983,0,4,0,2000,1,15,0,1.631099,16,1,199
3289,1984,0,5,0,2008,1,15,0,1.889625,25,2,199
3289,1985,0,6,0,2056,1,15,0,2.065249,36,2,199
3289,1986,0,7,0,2080,1,15,0,2.074398,49,2,199
3289,1987,0,8,0,2080,1,15,0,2.282292,64,2,199
3290,1980,0,1,0,1052,0,12,0,1.238076,1,7,200
3290,1981,0,2,0,1408,0,12,0,1.3064879999999999,4,4,200
3290,1982,0,3,0,1322,0,12,1,1.6329,9,4,200
3290,1983,0,4,0,2129,0,12,0,1.5542049999999998,16,4,200
3290,1984,0,5,0,2470,0,12,0,1.78263,25,4,200
3290,1985,0,6,0,1998,1,12,0,1.960334,36,4,200
3290,1986,0,7,0,2024,1,12,0,2.140911,49,4,200
3290,1987,0,8,0,2080,1,12,0,2.2177540000000002,64,4,200
3307,1980,1,3,0,1844,0,14,1,1.9738950000000002,9,4,201
3307,1981,1,4,0,1904,0,14,1,2.390996,16,4,201
3307,1982,1,5,0,1924,0,14,0,2.356251,25,4,201
3307,1983,1,6,0,1689,0,14,1,2.56225,36,4,201
3307,1984,1,7,0,1754,0,14,1,2.635775,49,4,201
3307,1985,1,8,0,2020,0,14,1,2.64253,64,4,201
3307,1986,1,9,0,2080,0,14,1,2.806766,81,3,201
3307,1987,1,10,0,1912,0,14,1,2.812798,100,4,201
3333,1980,0,1,0,1578,0,12,0,0.5202364,1,7,202
3333,1981,0,2,0,2250,0,12,0,0.0578495,4,9,202
3333,1982,0,3,0,2116,0,12,0,1.111225,9,9,202
3333,1983,0,4,0,2080,0,12,0,1.182083,16,9,202
3333,1984,0,5,0,2080,0,12,0,1.318163,25,9,202
3333,1985,0,6,0,2120,0,12,0,1.341448,36,9,202
3333,1986,0,7,0,1024,0,12,0,2.040712,49,9,202
3333,1987,0,8,0,1296,1,12,0,1.8153700000000002,64,9,202
3353,1980,0,3,0,1824,0,10,0,1.356192,9,9,203
3353,1981,0,4,0,1900,0,10,0,1.080913,16,6,203
3353,1982,0,5,0,1218,0,10,0,0.6162232,25,7,203
3353,1983,0,6,0,1772,0,10,0,0.9848825999999999,36,7,203
3353,1984,0,7,0,2360,0,10,0,0.7715383000000001,49,6,203
3353,1985,0,8,0,2016,0,10,0,1.2094280000000002,64,6,203
3353,1986,0,9,0,1200,0,10,0,2.044626,81,6,203
3353,1987,0,10,0,2204,0,10,0,1.6490220000000002,100,6,203
3380,1980,0,2,0,1990,0,12,0,1.451411,4,6,204
3380,1981,0,3,0,2317,0,12,0,1.42149,9,5,204
3380,1982,0,4,0,2263,0,12,0,1.565358,16,6,204
3380,1983,0,5,0,2372,1,12,0,1.99951,25,5,204
3380,1984,0,6,0,2560,1,12,0,1.7227430000000001,36,5,204
3380,1985,0,7,0,2516,1,12,0,1.820782,49,5,204
3380,1986,0,8,0,2576,1,12,0,2.04285,64,6,204
3380,1987,0,9,0,2765,1,12,0,1.933081,81,6,204
3381,1980,0,2,0,2205,0,10,0,1.227121,4,5,205
3381,1981,0,3,0,2340,0,10,0,1.529395,9,6,205
3381,1982,0,4,0,2120,0,10,0,1.735681,16,6,205
3381,1983,0,5,0,2290,0,10,0,1.741438,25,6,205
3381,1984,0,6,0,2340,1,10,0,1.949175,36,5,205
3381,1985,0,7,0,2340,1,10,0,2.175534,49,6,205
3381,1986,0,8,0,2340,1,10,0,1.976418,64,5,205
3381,1987,0,9,0,2340,1,10,0,2.099971,81,5,205
3389,1980,0,3,0,3307,0,12,0,1.5721129999999999,9,2,206
3389,1981,0,4,0,2264,0,12,0,2.21782,16,9,206
3389,1982,0,5,0,3372,0,12,0,0.9842216999999999,25,9,206
3389,1983,0,6,0,2382,0,12,0,1.302155,36,3,206
3389,1984,0,7,0,2210,1,12,0,1.8450650000000002,49,2,206
3389,1985,0,8,0,2500,1,12,0,1.910543,64,2,206
3389,1986,0,9,0,2600,1,12,0,2.3212580000000003,81,2,206
3389,1987,0,10,0,2600,1,12,0,2.464614,100,2,206
3394,1980,1,2,0,1880,0,15,0,1.9343580000000002,4,7,207
3394,1981,1,3,0,2080,0,15,0,2.040221,9,9,207
3394,1982,1,4,0,2080,0,15,0,1.9781849999999999,16,9,207
3394,1983,1,5,0,2080,0,15,0,2.020874,25,9,207
3394,1984,1,6,0,2080,1,15,0,2.168054,36,9,207
3394,1985,1,7,0,2080,1,15,0,2.094466,49,9,207
3394,1986,1,8,0,1980,1,15,0,1.578942,64,4,207
3394,1987,1,9,0,1980,1,15,0,1.168413,81,2,207
3401,1980,0,2,0,2080,0,11,0,1.18012,4,2,208
3401,1981,0,3,0,1852,0,11,0,0.9523497999999999,9,2,208
3401,1982,0,4,0,2252,0,11,0,1.387909,16,6,208
3401,1983,0,5,0,2688,1,11,0,1.4689809999999999,25,5,208
3401,1984,0,6,0,2640,1,11,0,1.929643,36,5,208
3401,1985,0,7,0,2274,1,11,0,2.044514,49,7,208
3401,1986,0,8,0,2114,1,11,0,1.883831,64,5,208
3401,1987,0,9,0,2080,1,11,0,2.112393,81,5,208
3414,1980,0,1,0,2090,0,16,0,1.3378430000000001,1,6,209
3414,1981,0,2,0,2110,0,16,0,2.208222,4,5,209
3414,1982,0,3,0,2550,0,16,0,1.9976040000000002,9,1,209
3414,1983,0,4,0,2710,0,16,0,2.0555369999999997,16,6,209
3414,1984,0,5,0,1965,0,16,0,1.873734,25,5,209
3414,1985,0,6,0,2444,1,16,0,2.010159,36,5,209
3414,1986,0,7,0,2255,1,16,0,2.032837,49,1,209
3414,1987,0,8,0,2340,1,16,0,2.195281,64,1,209
3420,1980,0,2,0,1802,0,13,0,2.122098,4,9,210
3420,1981,0,3,0,1040,0,13,0,0.6539265000000001,9,9,210
3420,1982,0,4,0,1854,0,13,0,1.582382,16,9,210
3420,1983,0,5,0,1920,0,13,0,1.3354489999999999,25,9,210
3420,1984,0,6,0,2560,0,13,0,1.9211939999999998,36,9,210
3420,1985,0,7,0,1886,0,13,0,0.7652591999999999,49,9,210
3420,1986,0,8,0,2130,0,13,0,1.539819,64,3,210
3420,1987,0,9,0,2080,0,13,0,2.035432,81,9,210
3440,1980,0,2,0,1370,0,11,0,0.25611880000000004,4,7,211
3440,1981,0,3,0,1410,0,11,0,-1.2598799999999999,9,6,211
3440,1982,0,4,0,2080,1,11,1,1.547403,16,9,211
3440,1983,0,5,0,2080,1,11,1,1.591879,25,9,211
3440,1984,0,6,0,2000,1,11,1,1.657229,36,9,211
3440,1985,0,7,0,2080,1,11,1,1.58364,49,9,211
3440,1986,0,8,0,2080,0,11,0,1.596362,64,9,211
3440,1987,0,9,0,2080,1,11,1,1.524607,81,9,211
3461,1980,0,2,0,1345,0,11,0,1.190826,4,9,212
3461,1981,0,3,0,1950,0,11,0,1.5728799999999998,9,4,212
3461,1982,0,4,0,2238,0,11,0,2.167335,16,9,212
3461,1983,0,5,0,2786,0,11,0,1.8592560000000002,25,4,212
3461,1984,0,6,0,2738,0,11,0,2.036295,36,9,212
3461,1985,0,7,0,2544,0,11,0,2.139956,49,9,212
3461,1986,0,8,0,2361,0,11,0,2.194541,64,9,212
3461,1987,0,9,0,2235,0,11,0,2.0768880000000003,81,9,212
3468,1980,0,1,0,1712,0,14,0,1.601883,1,2,213
3468,1981,0,2,0,1979,0,14,0,1.376647,4,4,213
3468,1982,0,3,0,2050,0,14,0,1.3483559999999999,9,9,213
3468,1983,0,4,0,2120,0,14,0,1.216156,16,2,213
3468,1984,0,5,0,2255,0,14,0,1.253978,25,1,213
3468,1985,0,6,0,2144,0,14,0,1.505544,36,1,213
3468,1986,0,7,0,2330,0,14,0,1.527033,49,4,213
3468,1987,0,8,0,2682,0,14,0,1.697856,64,2,213
3482,1980,0,3,0,2312,0,13,0,2.130712,9,5,214
3482,1981,0,4,0,2160,0,13,0,2.002481,16,5,214
3482,1982,0,5,0,2080,0,13,0,2.160507,25,5,214
3482,1983,0,6,0,2720,0,13,0,1.9803939999999998,36,1,214
3482,1984,0,7,0,2664,0,13,0,2.159004,49,1,214
3482,1985,0,8,0,2152,0,13,0,2.2427580000000003,64,5,214
3482,1986,0,9,0,2080,0,13,0,2.3212580000000003,81,5,214
3482,1987,0,10,0,1440,1,13,0,2.551577,100,5,214
3495,1980,0,5,0,2080,0,12,1,1.679111,25,6,215
3495,1981,0,6,0,2000,0,12,1,1.534714,36,6,215
3495,1982,0,7,0,1880,0,12,1,1.660047,49,6,215
3495,1983,0,8,0,2080,0,12,1,1.7000919999999997,64,6,215
3495,1984,0,9,0,1600,0,12,1,1.48644,81,6,215
3495,1985,0,10,0,1885,0,12,1,1.68208,100,6,215
3495,1986,0,11,0,2264,1,12,0,1.478807,121,7,215
3495,1987,0,12,0,2305,1,12,1,1.547057,144,4,215
3503,1980,0,4,0,2080,0,12,1,2.165839,16,5,216
3503,1981,0,5,0,2080,0,12,1,2.089011,25,1,216
3503,1982,0,6,0,2080,0,12,1,2.126562,36,5,216
3503,1983,0,7,0,2080,0,12,1,2.130875,49,5,216
3503,1984,0,8,0,2080,0,12,1,2.128834,64,6,216
3503,1985,0,9,0,2080,0,12,1,2.094466,81,5,216
3503,1986,0,10,0,2080,1,12,1,2.074398,100,1,216
3503,1987,0,11,0,2080,1,12,0,2.035432,121,1,216
3525,1980,0,1,0,941,0,14,1,0.9318463,1,9,217
3525,1981,0,2,0,790,0,14,0,1.958489,4,9,217
3525,1982,0,3,0,1400,0,14,0,1.7392029999999998,9,4,217
3525,1983,0,4,0,2010,0,14,0,1.8774259999999998,16,4,217
3525,1984,0,5,0,1560,0,14,0,2.5298439999999998,25,3,217
3525,1985,0,6,0,880,0,14,0,3.449363,36,3,217
3525,1986,0,7,0,1702,0,14,0,2.862749,49,2,217
3525,1987,0,8,0,1560,0,14,0,3.0162619999999998,64,1,217
3526,1980,0,4,0,2080,0,12,0,1.710364,16,6,218
3526,1981,0,5,0,2080,1,12,0,1.609438,25,6,218
3526,1982,0,6,0,2080,1,12,0,1.592523,36,6,218
3526,1983,0,7,0,2080,1,12,0,1.591879,49,6,218
3526,1984,0,8,0,1880,1,12,1,1.692075,64,1,218
3526,1985,0,9,0,2080,1,12,1,1.8713220000000002,81,9,218
3526,1986,0,10,0,2080,1,12,1,1.8512549999999999,100,9,218
3526,1987,0,11,0,2080,1,12,1,1.9520509999999998,121,9,218
3538,1980,1,5,0,2080,1,12,1,2.063185,25,7,219
3538,1981,1,6,0,2080,1,12,1,2.040221,36,2,219
3538,1982,1,7,0,2080,1,12,1,2.201329,49,2,219
3538,1983,1,8,0,2080,1,12,1,2.066337,64,7,219
3538,1984,1,9,0,2080,1,12,1,1.978011,81,4,219
3538,1985,1,10,0,2120,1,12,1,1.924595,100,4,219
3538,1986,1,11,0,1898,0,12,1,2.149836,121,7,219
3538,1987,1,12,0,2080,0,12,0,1.921143,144,2,219
3563,1980,0,3,0,2080,0,11,1,1.671143,9,6,220
3563,1981,0,4,0,2080,0,11,1,1.609438,16,6,220
3563,1982,0,5,0,1520,0,11,0,1.821839,25,6,220
3563,1983,0,6,0,2080,0,11,0,1.843193,36,6,220
3563,1984,0,7,0,2080,1,11,1,1.931699,49,6,220
3563,1985,0,8,0,1800,1,11,1,1.9433330000000002,64,6,220
3563,1986,0,9,0,2432,1,11,0,1.901923,81,6,220
3563,1987,0,10,0,2216,1,11,1,2.001267,100,6,220
3575,1980,0,4,0,2110,0,12,0,1.9643080000000002,16,6,221
3575,1981,0,5,0,2080,1,12,0,2.064914,25,6,221
3575,1982,0,6,0,2080,1,12,0,2.026976,36,6,221
3575,1983,0,7,0,2080,1,12,0,2.088315,49,6,221
3575,1984,0,8,0,2080,1,12,0,2.088012,64,6,221
3575,1985,0,9,0,2080,1,12,0,2.207794,81,6,221
3575,1986,0,10,0,2080,1,12,0,2.187727,100,6,221
3575,1987,0,11,0,2080,1,12,0,2.148761,121,6,221
3580,1980,0,2,0,2090,0,12,0,1.443203,4,4,222
3580,1981,0,3,0,2424,0,12,0,1.417166,9,4,222
3580,1982,0,4,0,2160,0,12,0,1.6527630000000002,16,4,222
3580,1983,0,5,0,2080,0,12,0,1.693661,25,4,222
3580,1984,0,6,0,2080,0,12,0,1.6825459999999999,36,4,222
3580,1985,0,7,0,2080,0,12,0,1.678223,49,7,222
3580,1986,0,8,0,1505,0,12,0,1.481683,64,4,222
3580,1987,0,9,0,2058,1,12,0,1.43726,81,5,222
3581,1980,0,2,0,373,0,14,0,1.126323,4,2,223
3581,1981,0,3,0,635,0,14,0,0.23098670000000002,9,5,223
3581,1982,0,4,0,1800,0,14,0,2.227127,16,4,223
3581,1983,0,5,0,2080,0,14,0,2.171697,25,6,223
3581,1984,0,6,0,2194,1,14,0,2.220441,36,1,223
3581,1985,0,7,0,2288,1,14,0,2.181477,49,5,223
3581,1986,0,8,0,2080,1,14,0,2.439041,64,1,223
3581,1987,0,9,0,2080,1,14,0,2.510423,81,6,223
3589,1980,0,2,0,2496,1,12,1,1.671143,4,6,224
3589,1981,0,3,0,2112,1,12,1,2.024953,9,6,224
3589,1982,0,4,0,2448,1,12,1,-0.4873031,16,6,224
3589,1983,0,5,0,2496,1,12,1,1.8615419999999998,25,7,224
3589,1984,0,6,0,2400,1,12,1,1.944911,36,6,224
3589,1985,0,7,0,2496,1,12,1,1.8713220000000002,49,6,224
3589,1986,0,8,0,2496,1,12,1,1.942237,64,6,224
3589,1987,0,9,0,2496,1,12,1,2.03343,81,6,224
3591,1980,0,2,0,2168,0,12,0,1.1188799999999999,4,7,225
3591,1981,0,3,0,2365,0,12,0,1.8392400000000002,9,5,225
3591,1982,0,4,0,2496,1,12,1,1.892764,16,5,225
3591,1983,0,5,0,2496,1,12,1,1.9573479999999999,25,7,225
3591,1984,0,6,0,2136,1,12,1,2.032702,36,7,225
3591,1985,0,7,0,1942,1,12,1,2.188393,49,5,225
3591,1986,0,8,0,1924,0,12,1,2.303775,64,5,225
3591,1987,0,9,0,1924,0,12,1,2.277212,81,5,225
3598,1980,0,3,0,2864,0,12,0,1.7669979999999998,9,5,226
3598,1981,0,4,0,2560,0,12,0,1.8012970000000001,16,6,226
3598,1982,0,5,0,2496,0,12,0,1.9258830000000002,25,5,226
3598,1983,0,6,0,2496,0,12,0,2.043864,36,5,226
3598,1984,0,7,0,2244,0,12,0,2.129902,49,6,226
3598,1985,0,8,0,2184,1,12,0,2.159004,64,6,226
3598,1986,0,9,0,2436,1,12,0,2.223894,81,6,226
3598,1987,0,10,0,2496,1,12,1,2.130743,100,5,226
3602,1980,0,5,0,2608,0,12,1,2.010241,25,6,227
3602,1981,0,6,0,2144,0,12,1,2.072186,36,6,227
3602,1982,0,7,0,1880,0,12,0,2.261603,49,5,227
3602,1983,0,8,0,2080,1,12,1,2.210918,64,5,227
3602,1984,0,9,0,2080,1,12,1,2.242162,81,1,227
3602,1985,0,10,0,2408,1,12,1,2.080082,100,5,227
3602,1986,0,11,0,2496,1,12,0,2.138937,121,6,227
3602,1987,0,12,0,2496,1,12,1,2.1605950000000003,144,1,227
3607,1980,0,7,0,893,0,10,0,0.9072418,49,6,228
3607,1981,0,8,0,3712,0,10,0,0.0747235,64,1,228
3607,1982,0,9,0,2660,0,10,0,0.1715795,81,1,228
3607,1983,0,10,0,990,0,10,0,0.9480026,100,1,228
3607,1984,0,11,0,1025,0,10,0,1.227071,121,1,228
3607,1985,0,12,0,1530,0,10,0,0.4354531,144,1,228
3607,1986,0,13,0,1818,0,10,0,0.6388119999999999,169,1,228
3607,1987,0,14,0,714,0,10,0,1.677556,196,1,228
3621,1980,0,4,0,1860,0,12,0,1.508498,16,6,229
3621,1981,0,5,0,2050,0,12,1,1.831605,25,6,229
3621,1982,0,6,0,2000,0,12,1,1.50658,36,6,229
3621,1983,0,7,0,2570,0,12,1,1.6316549999999999,49,6,229
3621,1984,0,8,0,1790,0,12,1,1.545017,64,6,229
3621,1985,0,9,0,2080,0,12,1,1.8200290000000001,81,7,229
3621,1986,0,10,0,2295,0,12,1,1.6419580000000003,100,6,229
3621,1987,0,11,0,2200,0,12,0,1.688991,121,7,229
3628,1980,0,3,0,2384,1,14,0,1.842216,9,4,230
3628,1981,0,4,0,2960,1,14,0,1.7361900000000001,16,1,230
3628,1982,0,5,0,2690,1,14,0,2.291992,25,5,230
3628,1983,0,6,0,3020,1,14,0,1.8380290000000001,36,2,230
3628,1984,0,7,0,2920,1,14,0,2.3319419999999997,49,4,230
3628,1985,0,8,0,2740,1,14,0,2.288879,64,2,230
3628,1986,0,9,0,2809,1,14,0,2.510144,81,5,230
3628,1987,0,10,0,2827,1,14,0,2.4609520000000003,100,2,230
3653,1980,0,2,0,2414,1,12,0,1.6706459999999999,4,2,231
3653,1981,0,3,0,2485,1,12,0,1.9392770000000001,9,2,231
3653,1982,0,4,0,2324,1,12,0,2.049585,16,2,231
3653,1983,0,5,0,2288,1,12,0,2.010247,25,2,231
3653,1984,0,6,0,2288,1,12,0,2.091792,36,2,231
3653,1985,0,7,0,2546,0,12,0,2.023339,49,2,231
3653,1986,0,8,0,2296,0,12,0,1.975598,64,2,231
3653,1987,0,9,0,2496,1,12,0,1.853111,81,2,231
3706,1980,0,4,0,2322,0,13,0,1.674411,16,1,232
3706,1981,0,5,0,2000,0,13,0,1.791759,25,5,232
3706,1982,0,6,0,2305,0,13,0,1.5187979999999999,36,3,232
3706,1983,0,7,0,2340,0,13,0,1.7254099999999999,49,2,232
3706,1984,0,8,0,2340,0,13,0,1.6486450000000001,64,2,232
3706,1985,0,9,0,2170,0,13,0,1.77767,81,1,232
3706,1986,0,10,0,2080,0,13,0,1.773293,100,4,232
3706,1987,0,11,0,2080,1,13,0,1.812289,121,4,232
3707,1980,0,2,0,1600,0,13,0,-1.1030469999999999,4,4,233
3707,1981,0,3,0,1985,1,13,0,1.8638259999999998,9,2,233
3707,1982,0,4,0,2628,1,13,0,1.74433,16,3,233
3707,1983,0,5,0,2206,1,13,0,2.112884,25,3,233
3707,1984,0,6,0,1920,1,13,0,2.081043,36,3,233
3707,1985,0,7,0,2080,1,13,0,2.401951,49,3,233
3707,1986,0,8,0,2080,1,13,0,2.493109,64,3,233
3707,1987,0,9,0,2080,1,13,0,2.72858,81,2,233
3708,1980,0,1,0,2143,0,12,0,1.680525,1,4,234
3708,1981,0,2,0,2695,0,12,0,1.703229,4,6,234
3708,1982,0,3,0,2664,0,12,1,1.6688490000000002,9,6,234
3708,1983,0,4,0,2414,0,12,1,2.0187720000000002,16,6,234
3708,1984,0,5,0,2495,0,12,1,2.023874,25,6,234
3708,1985,0,6,0,2080,0,12,1,2.122081,36,6,234
3708,1986,0,7,0,2120,0,12,1,2.014528,49,6,234
3708,1987,0,8,0,2080,0,12,1,2.148761,64,9,234
3743,1980,0,1,0,504,0,11,0,1.256109,1,5,235
3743,1981,0,2,0,1150,0,11,0,1.716536,4,6,235
3743,1982,0,3,0,1345,0,11,0,1.721012,9,2,235
3743,1983,0,4,0,2375,0,11,0,1.764631,16,5,235
3743,1984,0,5,0,2405,1,11,0,2.14747,25,1,235
3743,1985,0,6,0,2634,1,11,0,2.089442,36,1,235
3743,1986,0,7,0,2936,1,11,0,2.148428,49,1,235
3743,1987,0,8,0,2790,1,11,0,2.160469,64,2,235
3777,1980,0,2,0,2080,1,12,1,1.948775,4,7,236
3777,1981,0,3,0,2080,1,12,1,2.040221,9,7,236
3777,1982,0,4,0,2080,1,12,1,2.0665169999999997,16,4,236
3777,1983,0,5,0,2080,1,12,1,2.210918,25,4,236
3777,1984,0,6,0,2080,1,12,1,2.084045,36,2,236
3777,1985,0,7,0,2080,1,12,1,2.094466,49,2,236
3777,1986,0,8,0,2285,1,12,1,1.9804,64,2,236
3777,1987,0,9,0,2505,1,12,1,1.9979310000000001,81,2,236
3831,1980,0,3,0,1872,0,11,0,1.173124,9,9,237
3831,1981,0,4,0,1626,0,11,0,1.3188819999999999,16,9,237
3831,1982,0,5,0,1882,0,11,0,1.480381,25,9,237
3831,1983,0,6,0,2035,0,11,0,1.613751,36,9,237
3831,1984,0,7,0,2158,0,11,0,1.4068399999999999,49,9,237
3831,1985,0,8,0,2184,1,11,0,1.391749,64,9,237
3831,1986,0,9,0,2184,1,11,0,1.291639,81,9,237
3831,1987,0,10,0,2184,1,11,0,1.332716,100,9,237
3844,1980,0,3,0,2515,0,11,0,1.440416,9,6,238
3844,1981,0,4,0,2140,0,11,0,1.413946,16,1,238
